# Generated by scripts/build-icon-map.ts — do not edit.
# kind	match	key	source	variant	licence	brand_hex	dark_ink
domain	bio.link	biolink	thesvg	color	CC0-1.0	#000000	1
domain	biomejs.dev	biomejs	gilbarbara	color	CC0-1.0		
domain	bisecthosting.com	bisecthosting	thesvg	color	CC0-1.0	#0D1129	1
domain	bit.dev	bit	thesvg	color	CC0-1.0	#592EC1	1
domain	bitbucket.org	bitbucket	gilbarbara	color	CC0-1.0		
domain	bitcoin.org	bitcoin	gilbarbara	color	CC0-1.0		
domain	bitcoincash.org	bitcoincash	thesvg	color	CC0-1.0	#0AC18E	
domain	bitcoinsv.com	bitcoinsv	thesvg	color	CC0-1.0	#EAB300	
domain	bitdefender.com	bitdefender	thesvg	color	CC0-1.0	#ED1C24	
domain	bitly.com	bitly	thesvg	color	CC0-1.0	#EE6123	
domain	bitnami.com	bitnami	gilbarbara	color	CC0-1.0		
domain	bitrise.io	bitrise	gilbarbara	color	CC0-1.0		1
domain	bitsy.org	bitsy	thesvg	color	CC0-1.0	#6767B2	
domain	bittorrent.com	bittorrent	thesvg	color	CC0-1.0	#050505	1
domain	bitwarden.com	bitwarden	thesvg	color	CC0-1.0	#175DDC	
domain	bitwig.com	bitwig	thesvg	color	CC0-1.0	#FF5A00	
domain	bk.com	burgerking	thesvg	color	CC0-1.0	#D62300	
domain	bklit.com	bklit	thesvg	color+theme	MIT	#000000	
domain	black.readthedocs.io	black	thesvg	color	CC0-1.0	#000000	1
domain	blackberry.com	blackberry	thesvg	color	CC0-1.0	#000000	1
domain	blackforestlabs.ai	fluxblackforestlabs	thesvg	color	MIT	#fff	1
domain	blackmagicdesign.com	blackmagicdesign	thesvg	color	CC0-1.0	#FFA200	
domain	blazemeter.com	blazemeter	thesvg	color	CC0-1.0	#CA2133	
domain	blender.org	blender	gilbarbara	color	CC0-1.0		
domain	blibli.com	blibli	thesvg	color	CC0-1.0	#0072FF	
domain	blitzjs.com	blitz	thesvg	color	MIT	#000000	1
domain	block.github.io	goosecodename	thesvg	color	MIT	#fff	1
domain	blockbench.net	blockbench	thesvg	color	CC0-1.0	#1E93D9	
domain	blockchain.com	blockchaindotcom	thesvg	color	CC0-1.0	#121D33	1
domain	blocsapp.com	blocs	gilbarbara	color	CC0-1.0		
domain	blogent.tools	blogent	thesvg	color	brand-use	#FD5786	
domain	blogger.com	blogger	gilbarbara	color	CC0-1.0		
domain	bloglovin.com	bloglovin	thesvg	color	CC0-1.0	#000000	1
domain	blossom.co	blossom	gilbarbara	color	CC0-1.0		1
domain	blueprintjs.com	blueprint	gilbarbara	color	CC0-1.0		
domain	bluesound.com	bluesound	thesvg	color	CC0-1.0	#0F131E	1
domain	bluetooth.com	bluetooth	gilbarbara	color	CC0-1.0		1
domain	bmc.com	bmcsoftware	thesvg	color	CC0-1.0	#FE5000	
domain	bmg.com	bmg	thesvg	color	Fair Use	#FF6600	1
domain	bmw.com	bmw	thesvg	color	CC0-1.0	#0066B1	
domain	bnbchain.org	bnbchain	thesvg	color	CC0-1.0	#F0B90B	
domain	boardgamegeek.com	boardgamegeek	thesvg	color	CC0-1.0	#FF5100	
domain	boat-lifestyle.com	boat	thesvg	color	CC0-1.0	#E20722	
domain	boehringer-ingelheim.com	boehringeringelheim	thesvg	color	CC0-1.0	#00E47C	
domain	bohemia.net	bohemiainteractive	thesvg	color	CC0-1.0	#6BA539	
domain	bohemiancoding.com	sketchapp	gilbarbara	color	CC0-1.0		
domain	bolt.new	bolt	thesvg	color+theme	MIT	#000000	
domain	bombardier.com	bombardier	thesvg	color	CC0-1.0	#000000	1
domain	bonusly.com	bonusly	thesvg	color	Trademark	#22B94F	
domain	bookalope.net	bookalope	thesvg	color	CC0-1.0	#DC2829	
domain	bookbub.com	bookbub	thesvg	color	CC0-1.0	#F44336	
domain	booking.com	bookingdotcom	thesvg	color	CC0-1.0	#003A9A	1
domain	bookingholdings.com	bookingdotcom	thesvg	color	CC0-1.0	#003A9A	1
domain	bookmeter.com	bookmeter	thesvg	color	CC0-1.0	#64BC4B	
domain	bookmyshow.com	bookmyshow	thesvg	color	CC0-1.0	#C4242B	
domain	bookstackapp.com	bookstack	thesvg	color	CC0-1.0	#0288D1	
domain	booqable.com	booqable	gilbarbara	color	CC0-1.0		1
domain	boostmobile.com	boost	thesvg	color	CC0-1.0	#F7901E	
domain	boosty.to	boosty	thesvg	color	CC0-1.0	#F15F2C	
domain	boots-uk.com	boots	thesvg	color	CC0-1.0	#05054B	1
domain	borgbackup.org	borgbackup	thesvg	color	CC0-1.0	#00DD00	
domain	bosch.de	bosch	thesvg	color	CC0-1.0	#EA0016	
domain	bose.com	bose	thesvg	color	CC0-1.0	#000000	1
domain	bosun.org	bosun	gilbarbara	color	CC0-1.0		
domain	botanalytics.co	botanalytics	gilbarbara	color	CC0-1.0		
domain	botble.com	botblecms	thesvg	color	CC0-1.0	#205081	1
domain	boulanger.com	boulanger	thesvg	color	CC0-1.0	#FD5300	
domain	boum.org	tails	thesvg	color	CC0-1.0	#56347C	1
domain	bourbon.io	bourbon	gilbarbara	color	CC0-1.0		
domain	bower.io	bower	gilbarbara	color	CC0-1.0		
domain	box.com	box	gilbarbara	color	CC0-1.0		
domain	boxy-svg.com	boxysvg	thesvg	color	CC0-1.0	#3584E3	
domain	br-automation.com	bandrautomation	thesvg	color	CC0-1.0	#FF8800	
domain	brackets.io	brackets	gilbarbara	color	CC0-1.0		
domain	bradesco.com.br	bradesco	thesvg	color	CC0-1.0	#CC092F	
domain	brain.js.org	brainjs	gilbarbara	color	CC0-1.0		
domain	braintreepayments.com	braintree	thesvg	color	CC0-1.0	#000000	1
domain	braintrust.dev	braintrust	thesvg	color	CC0-1.0	#000000	1
domain	branch.io	branch	gilbarbara	color	CC0-1.0		
domain	brandfetch.com	brandfetch	thesvg	color	CC0-1.0	#0084FF	
domain	brandfolder.com	brandfolder	gilbarbara	color	CC0-1.0		
domain	brandlogos.net	ducati	thesvg	color	CC0-1.0	#CC0000	
domain	brandpad.io	astral	thesvg	color	CC0-1.0	#261230	1
domain	brave.com	brave	gilbarbara	color	CC0-1.0		
domain	bravotv.com	bravotv	thesvg	color	CC0-1.0	#62388E	1
domain	braze.com	braze	gilbarbara	color	CC0-1.0		1
domain	breaker.audio	breaker	thesvg	color	CC0-1.0	#003DAD	1
domain	brenntag.com	brenntag	thesvg	color	CC0-1.0	#1A0033	1
domain	brevo.com	brevo	thesvg	color	CC0-1.0	#0B996E	
domain	brew.sh	homebrew	gilbarbara	color	CC0-1.0		
domain	brex.com	brex	thesvg	color	CC0-1.0	#212121	1
domain	bricksbuilder.io	bricks	thesvg	color	CC0-1.0	#FFD54D	
domain	britishairways.com	britishairways	thesvg	color	CC0-1.0	#2E5C99	1
domain	britishcouncil.org	britishcouncil	thesvg	color	PD	#00A7DB	
domain	brm.io	matterdotjs	thesvg	color	CC0-1.0	#4B5562	1
domain	broadcom.com	broadcom	gilbarbara	color	CC0-1.0		
domain	browserify.org	browserify	gilbarbara	color	CC0-1.0		
domain	browserling.com	browserling	gilbarbara	color	CC0-1.0		
domain	browserstack.com	browserstack	gilbarbara	color	CC0-1.0		
domain	browsersync.io	browsersync	gilbarbara	color	CC0-1.0		
domain	brunch.io	brunch	gilbarbara	color	CC0-1.0		
domain	bsky.social	bluesky	gilbarbara	color	CC0-1.0		
domain	bt.com	bt	thesvg	color	CC0-1.0	#6400AA	1
domain	bubble.io	bubble	gilbarbara	color	CC0-1.0		1
domain	buckbuild.com	buck	gilbarbara	color	CC0-1.0		
domain	buddy.works	buddy	gilbarbara	color	CC0-1.0		
domain	buffer.com	buffer	gilbarbara	color	CC0-1.0		1
domain	bugatti.com	bugatti	thesvg	color	CC0-1.0	#000000	1
domain	bugcrowd.com	bugcrowd	thesvg	color	CC0-1.0	#F26822	
domain	bugherd.com	bugherd	gilbarbara	color	CC0-1.0		
domain	bugsee.com	bugsee	gilbarbara	color	CC0-1.0		
domain	bugsnag.com	bugsnag	gilbarbara	color	CC0-1.0		
domain	buhl.de	buhl	thesvg	color	CC0-1.0	#023E84	1
domain	builder.io	builder	thesvg	color	MIT	#000000	
domain	buildkite.com	buildkite	gilbarbara	color	CC0-1.0		
domain	buildship.com	buildship	thesvg	color	MIT	#000000	
domain	builtbybit.com	builtbybit	thesvg	color	CC0-1.0	#2D87C3	
domain	bukalapak.com	bukalapak	thesvg	color	CC0-1.0	#E31E52	
domain	bulma.io	bulma	gilbarbara	color	CC0-1.0		
domain	bun.sh	bun	gilbarbara	color	CC0-1.0		
domain	bungie.net	bungie	thesvg	color	CC0-1.0	#0075BB	
domain	bunny.net	bunnynet	gilbarbara	color	CC0-1.0		
domain	bunnyshell.com	bunnyshell	thesvg	color	brand-use	#6C3CDF	
domain	bunq.com	bunq	thesvg	color	CC0-1.0	#3394D7	
domain	burncloud.com	burncloud	thesvg	color	MIT	#E95513	1
domain	burton.com	burton	thesvg	color	CC0-1.0	#000000	1
domain	buymeacoffee.com	buymeacoffee	thesvg	color	CC0-1.0	#FFDD00	
domain	buysellads.com	buysellads	thesvg	color	CC0-1.0	#EB4714	
domain	buzzfeed.com	buzzfeed	thesvg	color	CC0-1.0	#EE3322	
domain	bvg.de	bvg	thesvg	color	CC0-1.0	#F0D722	
domain	bybit.com	bybit	thesvg	color	brand-use	#F6A500	
domain	byjus.com	byjus	thesvg	color	CC0-1.0	#813588	1
domain	bytedance.com	bytedance	thesvg	color	CC0-1.0	#3C8CFF	
domain	c9.io	cloud9	gilbarbara	color	CC0-1.0		
domain	cachethq.io	cachet	gilbarbara	color	CC0-1.0		
domain	cachyos.org	cachyos	thesvg	color	CC0-1.0	#00AA88	
domain	caddyserver.com	caddy	thesvg	color	CC0-1.0	#1F88C0	
domain	cadillac.com	cadillac	thesvg	color	CC0-1.0	#000000	1
domain	caffe2.ai	caffe2	thesvg	color	brand-use	#303846	
domain	caixabank.es	caixabank	thesvg	color	CC0-1.0	#007EAE	
domain	cakephp.org	cakephp	gilbarbara	color	CC0-1.0		
domain	calendly.com	calendly	thesvg	color	CC0-1.0	#006BFF	1
domain	calibreapp.com	calibre	gilbarbara	color	CC0-1.0		
domain	campaignmonitor.com	campaignmonitor	gilbarbara	color	CC0-1.0		
domain	camunda.com	camunda	thesvg	color	CC0-1.0	#FC5D0D	
domain	canjs.com	canjs	gilbarbara	color	CC0-1.0		1
domain	canonical.com	canonicalmicrocloud	thesvg	color	AGPL-3.0	#E95420	1
domain	canva.com	canva	thesvg	color	MIT	#000000	
domain	cap.so	cap	thesvg	color	AGPL-3.0	#4785FF	
domain	capacitorjs.com	capacitorjs	gilbarbara	color	CC0-1.0		
domain	capcut.com	capcut	thesvg	color	MIT	#fff	1
domain	capistranorb.com	capistrano	gilbarbara	color	CC0-1.0		
domain	capitalone.com	capitalone	thesvg	color	Fair Use	#004977	
domain	cardano.org	cardano	gilbarbara	color	CC0-1.0		1
domain	cardmarket.com	cardmarket	thesvg	color	CC0-1.0	#012169	1
domain	carlsberggroup.com	carlsberggroup	thesvg	color	CC0-1.0	#00321E	1
domain	cartaoelo.com.br	elo	gilbarbara	color	CC0-1.0		
domain	carthrottle.com	carthrottle	thesvg	color	CC0-1.0	#FF9C42	
domain	carto.com	carto	thesvg	color	CC0-1.0	#EB1510	
domain	cartoonnetwork.com	cartoonnetwork	thesvg	color	CC0-1.0	#000000	
domain	cash.app	cashapp	thesvg	color	CC0-1.0	#00C244	
domain	castbox.fm	castbox	thesvg	color	CC0-1.0	#F55B23	
domain	castorama.fr	castorama	thesvg	color	CC0-1.0	#0078D7	
domain	cathaypacific.com	cathaypacific	thesvg	color	CC0-1.0	#006564	1
domain	cbc.ca	cbc	thesvg	color	CC0-1.0	#E60505	
domain	cbs.com	cbs	thesvg	color	CC0-1.0	#033963	1
domain	ccleaner.com	ccleaner	thesvg	color	CC0-1.0	#CB2D29	
domain	cdmx.gob.mx	metrodelaciudaddemexico	thesvg	color	CC0-1.0	#F77E1C	
domain	cdprojekt.com	cdprojekt	thesvg	color	CC0-1.0	#DC0D15	
domain	ceair.com	chinaeasternairlines	thesvg	color	CC0-1.0	#1A2477	1
domain	celestron.com	celestron	thesvg	color	CC0-1.0	#F47216	
domain	celo.org	celo	thesvg	color	brand-use	#35D07F	
domain	centml.ai	centml	thesvg	color	MIT	#004331	
domain	centos.org	centos	gilbarbara	color	CC0-1.0		
domain	cerbos.dev	cerbos	thesvg	color	Apache-2.0	#2B2B2B	
domain	cerebras.ai	cerebras	thesvg	color	MIT	#F15A29	
domain	cesium.com	cesium	thesvg	color	CC0-1.0	#6CADDF	
domain	ceylon-lang.org	ceylon	gilbarbara	color	CC0-1.0		
domain	chaijs.com	chai	gilbarbara	color	CC0-1.0		
domain	chainguard.dev	chainguard	thesvg	color	CC0-1.0	#4445E7	1
domain	chakra-ui.com	chakraui	thesvg	color	CC0-1.0	#1BB2A9	
domain	changedetection.io	changedetection	thesvg	color	CC0-1.0	#3056D3	1
domain	chanhdai.com	reactwheelpicker	thesvg	color+theme	MIT	#000000	
domain	channel4.com	channel4	thesvg	color	CC0-1.0	#AAFF89	
domain	character.ai	characterai	thesvg	color	Trademark	#000000	1
domain	chargebee.com	chargebee	gilbarbara	color	CC0-1.0		
domain	charlesproxy.com	charles	thesvg	color	CC0-1.0	#F3F5F5	
domain	chartjs.org	chartjs	gilbarbara	color	CC0-1.0		
domain	chartmogul.com	chartmogul	thesvg	color	CC0-1.0	#13324B	1
domain	chase.com	chase	thesvg	color	CC0-1.0	#117ACA	
domain	chatbot.design	chatbot	thesvg	color	CC0-1.0	#0066FF	
domain	chatglm.cn	qingyan	thesvg	color	MIT	#1041F3	
domain	chatwoot.com	chatwoot	thesvg	color	CC0-1.0	#1F93FF	
domain	checkio.org	checkio	thesvg	color	CC0-1.0	#008DB6	
domain	checklyhq.com	checkly	thesvg	color	brand-use	#45E6A0	
domain	checkmarx.com	checkmarx	thesvg	color	CC0-1.0	#54B848	
domain	checkmk.com	checkmk	thesvg	color	CC0-1.0	#15D1A0	
domain	chedraui.com.mx	chedraui	thesvg	color	CC0-1.0	#E0832F	
domain	chef.io	chef	gilbarbara	color	CC0-1.0		
domain	cherry-ai.com	cherrystudio	thesvg	color	MIT	#EA5E5D	
domain	chess.com	chessdotcom	thesvg	color	CC0-1.0	#81B64C	
domain	chevereto.com	chevereto	gilbarbara	color	CC0-1.0		
domain	chevrolet.com	chevrolet	thesvg	color	CC0-1.0	#CD9834	
domain	chezmoi.io	chezmoi	thesvg	color	MIT	#353D47	1
domain	chia.net	chianetwork	thesvg	color	Custom	#5ECE71	
domain	chick-fil-a.com	chickfila	thesvg	color	Fair Use	#E51636	
domain	chime.aws	amazonchime	gilbarbara	color	CC0-1.0		
domain	chime.com	chime	thesvg	color	Fair Use	#1FC64E	
domain	chocolatey.org	chocolatey	thesvg	color	CC0-1.0	#80B5E3	
domain	chromaticqa.com	chromatic	gilbarbara	color	CC0-1.0		
domain	chromium.org	chromium	thesvg	color	MIT	#000000	
domain	chronicle.security	googlechronicle	thesvg	color	CC0-1.0	#4285F4	
domain	chupachups.co.uk	chupachups	thesvg	color	CC0-1.0	#CF103E	
domain	cinny.in	cinny	thesvg	color	CC0-1.0	#000000	1
domain	circle.com	circle	thesvg	color	CC0-1.0	#8669AE	
domain	circleci.com	circleci	gilbarbara	color	CC0-1.0		1
domain	circuitpython.org	circuitpython	thesvg	color	MIT	#AB47BC	1
domain	circuitverse.org	circuitverse	thesvg	color	CC0-1.0	#42B883	
domain	cirrus-ci.org	cirrusci	gilbarbara	color	CC0-1.0		
domain	cisco.com	cisco	thesvg	color+theme	CC0-1.0	#1BA0D7	
domain	citigroup.com	citibank	thesvg	color	Fair Use	#003B70	
domain	citrix.com	citrix	thesvg	color	CC0-1.0	#452170	1
domain	citroen.com	citroen	thesvg	color	CC0-1.0	#8B8B8B	
domain	cityflo.com	cityflo	thesvg	color	Trademark	#E2AA2F	1
domain	civicrm.org	civicrm	thesvg	color	CC0-1.0	#81C459	
domain	civitai.com	civitai	thesvg	color	MIT	#fff	
domain	civo.com	civo	thesvg	color	CC0-1.0	#239DFF	
domain	clarifai.com	clarifai	thesvg	color	CC0-1.0	#1955FF	
domain	claris.com	claris	thesvg	color	CC0-1.0	#000000	1
domain	clarivate.com	clarivate	thesvg	color	CC0-1.0	#93FF9E	
domain	clastix.io	clastix	thesvg	color	brand-use	#0078D7	
domain	claude.ai	anthropic	gilbarbara	color	CC0-1.0		1
domain	claude.com	claudecode	thesvg	color	MIT	#D97757	
domain	clear.ml	clearml	thesvg	color	Apache-2.0	#3F51B5	1
domain	clerk.com	clerk	thesvg	color+theme	CC0-1.0	#6C47FF	
domain	clever-cloud.com	clevercloud	thesvg	color	CC0-1.0	#171C36	1
domain	clickup.com	clickup	thesvg	color	CC0-1.0	#7B68EE	
domain	cline.bot	cline	thesvg	color	CC0-1.0	#18181B	1
domain	clio-lang.org	cliolang	gilbarbara	color	CC0-1.0		
domain	clipchamp.com	microsoftclipchamp	thesvg	color	MIT	#000000	
domain	clipdrop.co	clipdrop	thesvg	color	MIT	#000	1
domain	clockify.me	clockify	thesvg	color	CC0-1.0	#03A9F4	
domain	clojure.org	clojure	gilbarbara	color	CC0-1.0		
domain	clojurescript.org	cljs	gilbarbara	color	CC0-1.0		
domain	close.io	close	gilbarbara	color	CC0-1.0		
domain	cloud66.com	cloud66	thesvg	color	CC0-1.0	#3C72B9	
domain	cloudacademy.com	cloudacademy	gilbarbara	color	CC0-1.0		
domain	cloudbees.com	cloudbees	thesvg	color	CC0-1.0	#1997B5	
domain	cloudcannon.com	cloudcannon	thesvg	color	CC0-1.0	#407AFC	
domain	cloudcraft.co	cloudcraft	gilbarbara	color	CC0-1.0		
domain	cloudera.com	cloudera	thesvg	color	CC0-1.0	#F96702	
domain	cloudflare.com	cloudflare	gilbarbara	color	CC0-1.0		
domain	cloudfoundry.org	cloudfoundry	thesvg	color	CC0-1.0	#0C9ED5	
domain	cloudinary.com	cloudinary	gilbarbara	color	CC0-1.0		1
domain	cloudlinux.com	cloudlinux	gilbarbara	color	CC0-1.0		1
domain	cloudron.io	cloudron	thesvg	color	CC0-1.0	#03A9F4	
domain	cloudskillsboost.google	qwiklabs	thesvg	color	CC0-1.0	#F5CD0E	
domain	cloudsmith.com	cloudsmith	thesvg	color	CC0-1.0	#2A6FE1	
domain	cloudways.com	cloudways	thesvg	color	CC0-1.0	#2C39BD	1
domain	clubforce.com	clubforce	thesvg	color	CC0-1.0	#191176	1
domain	clubhouse.com	clubhouse	thesvg	color	CC0-1.0	#FFE450	
domain	clyp.it	clyp	thesvg	color	CC0-1.0	#3CBDB1	
domain	cnb.cool	cloudnativebuild	thesvg	color	CC0-1.0	#F76945	
domain	cnet.com	cnet	thesvg	color	CC0-1.0	#E71D1D	
domain	cnn.com	cnn	thesvg	color	CC0-1.0	#CC0000	
domain	cnrs.fr	hal	thesvg	color	CC0-1.0	#B03532	1
domain	co-operative.coop	coop	thesvg	color	CC0-1.0	#00B1E7	
domain	cobalt.io	cobalt	gilbarbara	color	CC0-1.0		
domain	coca-cola.com	cocacola	thesvg	color	CC0-1.0	#D00013	
domain	cockroachlabs.com	cockroachlabs	thesvg	color	CC0-1.0	#6933FF	
domain	cocoapods.org	cocoapods	gilbarbara	color	CC0-1.0		
domain	cocos.com	cocos	thesvg	color	CC0-1.0	#55C2E1	
domain	coda.io	coda	gilbarbara	color	CC0-1.0		
domain	codacy.com	codacy	gilbarbara	color	CC0-1.0		1
domain	codebasehq.com	codebase	gilbarbara	color	CC0-1.0		
domain	codebeat.co	codebeat	gilbarbara	color	CC0-1.0		
domain	codeberg.org	codeberg	thesvg	color	CC0-1.0	#2185D0	
domain	codeblocks.org	codeblocks	thesvg	color	CC0-1.0	#41AD48	
domain	codecademy.com	codecademy	gilbarbara	color	CC0-1.0		1
domain	codeception.com	codeception	gilbarbara	color	CC0-1.0		
domain	codechef.com	codechef	thesvg	color	CC0-1.0	#5B4638	1
domain	codeclimate.com	codeclimate	gilbarbara	color	CC0-1.0		1
domain	codecov.io	codecov	gilbarbara	color	CC0-1.0		
domain	codefactor.io	codefactor	gilbarbara	color	CC0-1.0		
domain	codeflicker.ai	codeflicker	thesvg	color	MIT	#32EDDA	
domain	codeforces.com	codeforces	thesvg	color	CC0-1.0	#1F8ACB	
domain	codefresh.io	codefresh	thesvg	color	CC0-1.0	#08B1AB	
domain	codegeex.cn	codegeex	thesvg	color	MIT	#00e7e7	
domain	codeigniter.com	codeigniter	gilbarbara	color	CC0-1.0		
domain	codemagic.io	codemagic	thesvg	color	CC0-1.0	#F45E3F	
domain	codementor.io	codementor	thesvg	color	CC0-1.0	#003648	1
domain	codenewbie.org	codenewbie	thesvg	color	CC0-1.0	#9013FE	
domain	codepen.io	codepen	gilbarbara	color	CC0-1.0		1
domain	codeproject.com	codeproject	thesvg	color	CC0-1.0	#FF9900	
domain	coder.com	coder	thesvg	color	CC0-1.0	#090B0B	1
domain	coderabbit.ai	coderabbit	gilbarbara	color	CC0-1.0		
domain	codersrank.io	codersrank	gilbarbara	color	CC0-1.0		
domain	coderwall.com	coderwall	gilbarbara	color	CC0-1.0		
domain	codesandbox.io	codesandbox	gilbarbara	color	CC0-1.0		1
domain	codesee.io	codesee	gilbarbara	color	CC0-1.0		1
domain	codeship.com	codeship	thesvg	color	CC0-1.0	#004466	1
domain	codesignal.com	codesignal	thesvg	color	CC0-1.0	#1062FB	
domain	codestream.com	codestream	thesvg	color	CC0-1.0	#008C99	
domain	codingame.com	codingame	thesvg	color	CC0-1.0	#F2BB13	
domain	codingninjas.com	codingninjas	thesvg	color	CC0-1.0	#DD6620	
domain	codio.com	codio	gilbarbara	color	CC0-1.0		
domain	codium.ai	codium	gilbarbara	color	CC0-1.0		
domain	coffeescript.org	coffeescript	gilbarbara	color	CC0-1.0		1
domain	coggle.it	coggle	thesvg	color	CC0-1.0	#9ED56B	
domain	cohere.com	cohere	thesvg	color	MIT	#39594D	
domain	coinbase.com	coinbase	thesvg	color	CC0-1.0	#0052FF	
domain	coinmarketcap.com	coinmarketcap	thesvg	color	CC0-1.0	#17181B	1
domain	colgate.com	colgate	thesvg	color	CC0-1.0	#C8102E	
domain	collaboraonline.com	collaboraonline	thesvg	color	CC0-1.0	#5C2983	1
domain	cometapi.com	cometapi	thesvg	color	MIT	#00ACE2	
domain	comfy.org	comfyui	thesvg	color	MIT	#F0FF41	
domain	comicfury.com	comicfury	thesvg	color	CC0-1.0	#79BD42	
domain	comma.ai	comma	thesvg	color	CC0-1.0	#51FF00	
domain	commbank.com.au	commonwealthbank	thesvg	color	CC0-1.0	#FFCC00	
domain	commitizen.github.io	commitizen	gilbarbara	color	CC0-1.0		
domain	commodore.inc	commodore	thesvg	color	CC0-1.0	#1E2A4E	1
domain	compass-style.org	compass	gilbarbara	color	CC0-1.0		
domain	componentkit.org	componentkit	gilbarbara	color	CC0-1.0		
domain	compose.io	compose	gilbarbara	color	CC0-1.0		
domain	composio.dev	composio	thesvg	color	Unlicense	#FFFFFF	
domain	comptia.org	comptia	thesvg	color	CC0-1.0	#C8202F	
domain	comsol.com	comsol	thesvg	color	CC0-1.0	#368CCB	
domain	conan.io	conan	thesvg	color	CC0-1.0	#6699CB	
domain	conceptboard.com	conceptboard	thesvg	color	Trademark	#0815CA	
domain	concourse-ci.org	concourse	gilbarbara	color	CC0-1.0		
domain	concretecms.com	concretecms	gilbarbara	color	CC0-1.0		
domain	conda.io	conda	gilbarbara	color	CC0-1.0		
domain	conekta.com	conekta	thesvg	color	CC0-1.0	#0A1837	1
domain	confluent.io	confluent	thesvg	color	Fair Use	#173361	1
domain	construct.net	construct3	thesvg	color	CC0-1.0	#00FFDA	
domain	consul.io	consul	gilbarbara	color	CC0-1.0		
domain	contabo.com	contabo	thesvg	color	CC0-1.0	#00AAEB	
domain	containrrr.dev	watchtower	thesvg	color	CC0-1.0	#416271	1
domain	contao.org	contao	thesvg	color	CC0-1.0	#F47C00	
domain	contentful.com	contentful	gilbarbara	color	CC0-1.0		
domain	contentstack.com	contentstack	thesvg	color	Custom	#E74C3D	
domain	continente.pt	continente	thesvg	color	CC0-1.0	#E31E24	
domain	continue.dev	continue	thesvg	color	Apache-2.0	#33333B	
domain	contra.com	contra	thesvg	color	CC0-1.0	#000000	
domain	contributor-covenant.org	contributorcovenant	thesvg	color	CC0-1.0	#5E0D73	1
domain	conventionalcommits.org	conventionalcommits	thesvg	color	MIT	#FE5196	
domain	converse.com	converse	thesvg	color	CC0-1.0	#000000	
domain	convertio.co	convertio	thesvg	color	CC0-1.0	#FF3333	
domain	convex.dev	convex	thesvg	color	CC0-1.0	#EE342F	
domain	convox.com	convox	gilbarbara	color	CC0-1.0		
domain	coolermaster.com	coolermaster	thesvg	color	CC0-1.0	#1E1E28	1
domain	copaair.com	copaairlines	thesvg	color	CC0-1.0	#0032A0	1
domain	copilotkit.ai	copilotkit	thesvg	color	MIT	#fff	
domain	coppel.com	coppel	thesvg	color	CC0-1.0	#0266AE	
domain	copyleft.org	copyleft	gilbarbara	color	CC0-1.0		1
domain	cora.fr	cora	thesvg	color	CC0-1.0	#E61845	
domain	corda.net	corda	gilbarbara	color	CC0-1.0		
domain	coreboot.org	coreboot	thesvg	color	Custom	#000000	1
domain	coreldraw.com	coreldraw	thesvg	color	CC0-1.0	#000000	1
domain	cornell.edu	cornelluniversity	thesvg	color	CC0-1.0	#B31B1B	
domain	corona-renderer.com	coronarenderer	thesvg	color	CC0-1.0	#E6502A	
domain	coronalabs.com	coronaengine	thesvg	color	CC0-1.0	#F96F29	
domain	corsair.com	corsair	thesvg	color	CC0-1.0	#000000	1
domain	cortexmetrics.io	cortex	thesvg	color	Apache-2.0	#764EF2	1
domain	costco.com	costco	thesvg	color	Fair Use	#E31837	
domain	couchbase.com	couchbase	gilbarbara	color	CC0-1.0		
domain	counter-strike.net	counterstrike	thesvg	color	CC0-1.0	#000000	1
domain	countingworks.com	countingworkspro	thesvg	color	CC0-1.0	#2E3084	1
domain	coupang.com	coupang	thesvg	color	CC0-1.0	#E83036	
domain	coursera.org	coursera	gilbarbara	color	CC0-1.0		1
domain	coveralls.io	coveralls	gilbarbara	color	CC0-1.0		
domain	coverity.com	coverity	thesvg	color	brand-use	#000000	1
domain	coze.com	coze	thesvg	color	CC0-1.0	#4D53E8	
domain	cpanel.com	cpanel	gilbarbara	color	CC0-1.0		
domain	cqc.com.cn	ccc	thesvg	color	CC0-1.0	#000000	1
domain	craftcms.com	craftcms	thesvg	color	CC0-1.0	#E5422B	
domain	craftsman.com	craftsman	thesvg	color	CC0-1.0	#D6001C	
domain	crashlytics.com	crashlytics	gilbarbara	color	CC0-1.0		1
domain	crate.io	crateio	gilbarbara	color	CC0-1.0		
domain	crayon.com	crayon	thesvg	color	CC0-1.0	#FF6A4C	
domain	creality.com	creality	thesvg	color	CC0-1.0	#000000	1
domain	create-react-app.dev	createreactapp	gilbarbara	color	CC0-1.0		
domain	createjs.com	createjs	gilbarbara	color	CC0-1.0		1
domain	creative.com	creativetechnology	thesvg	color	CC0-1.0	#000000	1
domain	creativecommons.org	creativecommons	thesvg	color	CC0-1.0	#ED592F	
